order_id,order_date,seller,title,specification,item_url,item_id,unit_price,quantity,item_total,paid,lieferkosten
"	2959947649043739241,""2022-10-19"",""睿锐旗舰店"",""再次购买  申请开票     1/2W金属膜电阻包 60种0.5W常用型号1%直插色环全系列五色环电阻  颜色分类：1/2W 0.1R-820K金属膜电阻盒装（60种各10个）"","""","""","""",""49.00"",""3"",""147.00"","""","""""
"	2959947649053739241,""2022-10-19"",""丝雅洛旗舰店"",""2022-10-19订单号: 2959947649053739241	丝雅洛旗舰店		   shrinkable Tubing Insulation Heat Shrink Tube Wire Cable Ins  颜色分类：328pcs BOX"","""","""",""2959947649053739241"",""41.00"",""2"",""82.00"",""90.00"",""8.00"""
"	2959947649054739241,""2022-10-19"",""GTIMEASURE仪表旗舰店"",""2022-10-19订单号: 2959947649054739241	GTIMEASURE仪表旗舰店		   彩屏无纸记录仪工业电流压力湿温度巡检仪多通道曲线温升数据数显  颜色分类：中英文切换加价"","""","""",""2959947649054739241"",""210.00"",""1"",""210.00"",""1840.00"",""0.00"""
"	2959947649054739241,""2022-10-19"",""GTIMEASURE仪表旗舰店"",""再次购买  申请开票     彩屏无纸记录仪工业电流压力湿温度巡检仪多通道曲线温升数据数显  颜色分类：485/打印通讯输出加价"","""","""","""",""160.00"",""1"",""160.00"","""","""""
"	2950548049216739241,""2022-10-14"",""梵爵乐器旗舰店"",""2022-10-14订单号: 2950548049216739241	梵爵乐器旗舰店		   5'' Mini Crimping Plier Terminal Wire Cable Cutter Cutting S"","""","""",""2950548049216739241"",""18.81"",""1"",""18.81"",""18.81"",""8.00"""
"	2950548049216739241,""2022-10-14"",""梵爵乐器旗舰店"",""申请售后"","""","""","""",""8.00"","""","""","""","""""
"	2950548049216739241,""2022-10-14"",""梵爵乐器旗舰店"",""再次购买  申请开票     Wire Coax Coaxial Tool Cable Stripper Cutter Pliers Tool for"","""","""","""",""33.57"",""1"",""33.57"","""","""""
"	2950548049216739241,""2022-10-14"",""梵爵乐器旗舰店"",""申请售后  			   Wire Stripper Pliers And Cutter Hand Tool Nippers,Milling To"","""","""","""",""99.00"",""1"",""99.00"","""","""""
"	2950548049220739241,""2022-10-14"",""华俊store"",""2022-10-14订单号: 2950548049220739241	华俊store		   50Pcs Transparent Cable Tie Waterproof Marker Tool Network  颜色分类：40x20mm"","""","""",""2950548049220739241"",""54.10"",""1"",""54.10"",""60.10"",""6.00"""
"	2950548049221739241,""2022-10-14"",""腊月十六小店"",""2022-10-14订单号: 2950548049221739241	腊月十六小店		   100pcs zip tie ribbons write on tag wire cable label marker"","""","""",""2950548049221739241"",""58.00"",""1"",""58.00"",""68.00"",""10.00"""
"	2950548049222739241,""2022-10-14"",""jeff格联的小店"",""2022-10-14订单号: 2950548049222739241	jeff格联的小店		   50 pcs Easy mark 4*150mm Nylon Cable Ties tag labels  长度：0.5m[50PCS]颜色分类：White"","""","""",""2950548049222739241"",""60.00"",""1"",""60.00"",""70.00"",""10.00"""
"	2950548049223739241,""2022-10-14"",""通达数码电商"",""2022-10-14订单号: 2950548049223739241	通达数码电商		   BNC Female Socket Solder Connector Chassis Panel Mount Coaxi"","""","""",""2950548049223739241"",""12.01"",""1"",""12.01"",""20.01"",""8.00"""
"	2950548049224739241,""2022-10-14"",""shopping home66"",""2022-10-14订单号: 2950548049224739241	shopping home66		   Purifier fume soldering tin fittings exhaust fan soldering i  颜色分类：Speed regulation 60W[stand-alone [re]"","""","""",""2950548049224739241"",""214.22"",""1"",""214.22"",""214.22"",""0.00"""
"	2950548049225739241,""2022-10-14"",""冰奇电子科技"",""2022-10-14订单号: 2950548049225739241	冰奇电子科技		   WAIN唯恩重载连 5A冷压钳 TL03-DSUB 端子压线钳工具 09990000501  颜色分类：威乐 IWD2026"","""","""",""2950548049225739241"",""330.00"",""1"",""330.00"",""330.00"",""0.00"""
"	2950548049226739241,""2022-10-14"",""苏州意普力电子"",""2022-10-14订单号: 2950548049226739241	苏州意普力电子		   TP4161DB2航空插头DSUB公针测试探针直插2mm标准万用表笔DB测试  颜色分类：红黑1对"","""","""",""2950548049226739241"",""24.00"",""1"",""24.00"",""30.00"",""6.00"""
"	2950548049227739241,""2022-10-14"",""凸凹商城"",""2022-10-14订单号: 2950548049227739241	凸凹商城		   3240028[ Ring cable lug yllw 4-6 mm2 M5]"","""","""",""2950548049227739241"",""4.33"",""1"",""4.33"",""18.11"",""10.00"""
"	2950548049227739241,""2022-10-14"",""凸凹商城"",""再次购买     3240089[ Ring cable lug non-insul 10 mm2,M5]"","""","""",""3240089"",""3.78"",""1"",""3.78"","""","""""
"	2950548049230739241,""2022-10-14"",""乐清市菲尔浦电器厂"",""2022-10-14订单号: 2950548049230739241	乐清市菲尔浦电器厂		   紫铜窥口鼻SC10-6/8/10 SC6 SC16 SC25 SC50SC70国标加厚冷压端子  颜色分类：SC6-5(100只装/M5)"","""","""",""2950548049230739241"",""24.00"",""1"",""24.00"",""29.00"",""5.00"""
"	2950548049231739241,""2022-10-14"",""乐烘焙实体店"",""2022-10-14订单号: 2950548049231739241	乐烘焙实体店		   马达加斯加香草荚香草棒Vanilla条云尼拿枝梵尼兰肉厚籽多100g  颜色分类：14-16cm1只装（买2送1）"","""","""",""2950548049231739241"",""28.80"",""1"",""28.80"",""36.80"",""8.00"""
"	2950548049232739241,""2022-10-14"",""糖果果零食屋"",""2022-10-14订单号: 2950548049232739241	糖果果零食屋		   德国进口HARIBO哈瑞宝迷你金熊软糖桶装 果汁QQ糖熊仔小熊橡皮糖  口味：迷你可乐软糖10克分享装*50小包"","""","""",""2950548049232739241"",""57.99"",""1"",""57.99"",""62.99"",""5.00"""
"	2950548049233739241,""2022-10-14"",""遇见金莎进口食品"",""2022-10-14订单号: 2950548049233739241	遇见金莎进口食品		   哈瑞宝Haribo小熊软糖德国进口小零食橡皮糖果金熊qq混合水果味糖  口味：【1包】金熊软糖分享装250g"","""","""",""2950548049233739241"",""21.88"",""1"",""21.88"",""22.20"",""2.50"""
"	2950548049234739241,""2022-10-14"",""惠讯达科技"",""2022-10-14订单号: 2950548049234739241	惠讯达科技		   SHV/MHV-KK SHV5000V母头转MHV3000V母头 高压BNC转接头连接器"","""","""",""2950548049234739241"",""45.00"",""2"",""90.00"",""90.00"",""0.00"""
"	2950548049235739241,""2022-10-14"",""谦星电子"",""2022-10-14订单号: 2950548049235739241	谦星电子		   耐高压BNC-JY头 5000V接线插头 SHV-JY5000伏高压插座 Q9BNC母头"","""","""",""2950548049235739241"",""11.00"",""5"",""55.00"",""65.00"",""10.00"""
"	2950548049236739241,""2022-10-14"",""深圳腾丰骏伟电子"",""2022-10-14订单号: 2950548049236739241	深圳腾丰骏伟电子		   SHV高压连接器 BNC Q9母头 耐压5000v接头 5KV面板座子 螺母固定"","""","""",""2950548049236739241"",""10.00"",""5"",""50.00"",""60.00"",""10.00"""
"	2950548049237739241,""2022-10-14"",""东 京 精 密 气 动"",""2022-10-14订单号: 2950548049237739241	东 京 精 密 气 动		   BNC SOCKET PANEL MO"","""","""",""2950548049237739241"",""20.00"",""1"",""20.00"",""40.00"",""20.00"""
"	2950548049238739241,""2022-10-14"",""婳欣便利店"",""2022-10-14订单号: 2950548049238739241	婳欣便利店		   White Glue Insulated BNC Female Coaxial Q9 Connector Socket  颜色分类：1PCS"","""","""",""2950548049238739241"",""28.60"",""1"",""28.60"",""34.60"",""6.00"""
"	2950548049239739241,""2022-10-14"",""Haloo Flagship store"",""2022-10-14订单号: 2950548049239739241	Haloo Flagship store		   BNC Female Socket Solder Connector Chassis Panel Mount Coaxi  颜色分类：10PCS"","""","""",""2950548049239739241"",""25.17"",""1"",""25.17"",""35.17"",""10.00"""
"	2950548049240739241,""2022-10-14"",""fashionmodel旗舰店"",""2022-10-14订单号: 2950548049240739241	fashionmodel旗舰店		   5Pcs/lot BNC Male Plug to RCA Female Jack Socket Convert Con"","""","""",""2950548049240739241"",""18.00"",""3"",""54.00"",""62.00"",""8.00"""
"	2950548049241739241,""2022-10-14"",""乐载三国旗舰店"",""2022-10-14订单号: 2950548049241739241	乐载三国旗舰店		   熟大榛子仁原味500g散装美国棒子坚果孕妇烘焙零食东北开口臻子  食品口味：【3罐】榛子仁（750g）"","""","""",""2950548049241739241"",""57.80"",""1"",""57.80"",""57.80"",""0.00"""
"	2950548049242739241,""2022-10-14"",""CHN SHOP"",""2022-10-14订单号: 2950548049242739241	CHN SHOP		   4 in 1 hand blender food processor Juicer machine mixer  颜色分类：EU欧规【220V】1000W"","""","""",""2950548049242739241"",""149.90"",""1"",""149.90"",""149.90"",""0.00"""
"	2950548049243739241,""2022-10-14"",""雅亿烘培原料"",""2022-10-14订单号: 2950548049243739241	雅亿烘培原料		   比利时进口 MARZIPAN 扁桃仁糖膏 蛋糕 翻糖糖皮 杏仁膏800g 包邮  口味：散装200g"","""","""",""2950548049243739241"",""32.00"",""2"",""64.00"",""64.00"",""0.00"""
"	3034265547256739241,""2022-11-15"",""千寻服饰定制"",""]  颜色分类：热卖款荧光绿尺码：3XL"","""","""","""",""15.00"",""1"",""15.00"",""15.00"",""0.00"""
"	3034265547257739241,""2022-11-15"",""博世大有得伟批发店"",""]  颜色分类：琢美烙铁"","""","""","""",""259.00"",""1"",""259.00"",""259.00"",""0.00"""
"	3034265547258739241,""2022-11-15"",""3FL Flagship store"",""]"","""","""","""",""36.26"",""1"",""36.26"",""353.25"",""10.00"""
"	3034265547258739241,""2022-11-15"",""3FL Flagship store"",""]  颜色分类：No Remote White"","""","""","""",""306.99"",""1"",""306.99"","""","""""
"	3034265547261739241,""2022-11-15"",""顺华利旗舰店"",""]  颜色分类：配套22寸显示器"","""","""","""",""1690.00"",""1"",""1690.00"",""1690.00"",""0.00"""
"	3034265547262739241,""2022-11-15"",""jb举头天123的小店"",""]  颜色分类：as picture"","""","""","""",""39.30"",""2"",""78.60"",""78.60"",""0.00"""
"	3034265547263739241,""2022-11-15"",""ztnet旗舰店"",""]  颜色分类：8口百兆网络交换机（钢壳）"","""","""","""",""50.00"",""1"",""50.00"",""50.00"",""0.00"""
"	3034265547264739241,""2022-11-15"",""每日特调食品专营店"",""]  口味：原味1L*6瓶"","""","""","""",""169.00"",""2"",""338.00"",""268.00"",""0.00"""
"	3034265547264739241,""2022-11-15"",""每日特调食品专营店"",""]"","""","""","""",""0.00"",""1"",""0.00"","""","""""
"	3034265547267739241,""2022-11-15"",""圣邦食品专营店"",""]  食品口味：KS特选综合豆（盐焗）"","""","""","""",""139.00"",""1"",""139.00"",""139.00"",""0.00"""
"	3034265547244739241,""2022-11-15"",""梵爵乐器旗舰店"",""]"","""","""","""",""63.09"",""1"",""63.09"",""71.09"",""8.00"""
"	2994102903529739241,""2022-11-01"",""日月同修"",""]  颜色分类：新app至尊款【超软坐垫[铝合金踏板】]"","""","""","""",""599.00"",""1"",""599.00"",""599.00"",""0.00"""
"	2994102903530739241,""2022-11-01"",""FRE富睿运动工厂店"",""]  颜色分类：德国CS出口版"","""","""","""",""2299.00"",""1"",""2299.00"",""2299.00"",""0.00"""
"	2994102903531739241,""2022-11-01"",""yamaxun store"",""]  颜色分类：备注"","""","""","""",""351.04"",""1"",""351.04"",""361.04"",""10.00"""
"	2994102903532739241,""2022-11-01"",""ljw的小店15"",""]"","""","""","""",""194.00"",""1"",""194.00"",""202.00"",""8.00"""
"	2994102903533739241,""2022-11-01"",""蒙超电器"",""]  颜色分类：黑色4408"","""","""","""",""190.00"",""2"",""380.00"",""541.00"",""6.00"""
"	2994102903533739241,""2022-11-01"",""蒙超电器"",""]"","""","""","""",""28.00"",""5"",""140.00"","""","""""
"	2994102903533739241,""2022-11-01"",""蒙超电器"",""]  颜色分类：红黑一对"","""","""","""",""15.00"",""1"",""15.00"","""","""""
"	2994102903537739241,""2022-11-01"",""934kigrwm腾嫩"",""]  颜色分类：白色 CD-15"","""","""","""",""25.60"",""1"",""25.60"",""92.80"",""16.00"""
"	2994102903537739241,""2022-11-01"",""934kigrwm腾嫩"",""]  颜色分类：浅灰色 CD-20"","""","""","""",""25.60"",""1"",""25.60"","""","""""
"	2980115280463739241,""2022-10-28"",""广州十三行高尔夫批发"",""]  颜色分类：黑色尺码：XXL"","""","""","""",""238.00"",""1"",""238.00"",""238.00"",""0.00"""
"	2980115280464739241,""2022-10-28"",""歌途悦动小屋"",""]"","""","""","""",""4.50"",""10"",""45.00"",""45.00"",""0.00"""
"	2980115280465739241,""2022-10-28"",""衣品高尔夫"",""]  颜色分类：宝蓝加绒尺码：XXXL"","""","""","""",""133.00"",""1"",""133.00"",""261.00"",""0.00"""
"	2980115280465739241,""2022-10-28"",""衣品高尔夫"",""]  颜色分类：灰色不加绒尺码：XXXL"","""","""","""",""128.00"",""1"",""128.00"","""","""""
"	2980115280468739241,""2022-10-28"",""目染百货店"",""]  颜色分类：Pink+XXXL"","""","""","""",""218.58"",""1"",""218.58"",""228.58"",""10.00"""
"	2980115280469739241,""2022-10-28"",""开鼓晨耀百货店的小店"",""]  颜色分类：Black+XXL"","""","""","""",""103.74"",""1"",""103.74"",""113.74"",""10.00"""
"	2980115280470739241,""2022-10-28"",""JLZY Flagship store"",""]  颜色分类：Red+XXXL"","""","""","""",""210.44"",""2"",""420.88"",""430.88"",""10.00"""
"	2980115280471739241,""2022-10-28"",""pgm胃鑫专卖店"",""]  颜色分类：YF461-果绿色短袖尺码：XXL"","""","""","""",""168.00"",""1"",""168.00"",""168.00"",""0.00"""
"	2980115280472739241,""2022-10-28"",""均硕数码配件专营店"",""]  颜色分类：全新升级【诱蚊+仿生+静音】【白色】+充电头"","""","""","""",""79.00"",""1"",""79.00"",""168.00"",""0.00"""
"	2980115280472739241,""2022-10-28"",""均硕数码配件专营店"",""]  颜色分类：全新升级壁挂式【电击+仿生+光波】【黑色】"","""","""","""",""89.00"",""1"",""89.00"","""","""""
"	2980115280475739241,""2022-10-28"",""丝雅洛旗舰店"",""]  颜色分类：Type 2Black L"","""","""","""",""73.22"",""1"",""73.22"",""73.22"",""8.00"""
"	2980115280475739241,""2022-10-28"",""丝雅洛旗舰店"",""申请售后  运费险已出单"","""","""","""",""8.00"","""","""","""","""""
"	2980115280475739241,""2022-10-28"",""丝雅洛旗舰店"",""]  颜色分类：20pcs"","""","""","""",""85.09"",""1"",""85.09"","""","""""
"	2980115280478739241,""2022-10-28"",""上海恒佳实业"",""]  颜色分类：12*14"","""","""","""",""11.40"",""1"",""11.40"",""17.40"",""6.00"""
"	2980115280479739241,""2022-10-28"",""易鑫电子网络器材厂"",""]"","""","""","""",""2.00"",""20"",""40.00"",""46.00"",""6.00"""
"	2980115280480739241,""2022-10-28"",""积悦旗舰店"",""]"","""","""","""",""16.80"",""5"",""84.00"",""94.00"",""10.00"""
"	2980115280481739241,""2022-10-28"",""fashionmodel旗舰店"",""]"","""","""","""",""162.99"",""1"",""162.99"",""170.99"",""8.00"""
"	2980115280482739241,""2022-10-28"",""白林办公用品专营店"",""]  颜色分类：12层/2个/A4(可装500张)"","""","""","""",""18.80"",""4"",""75.20"",""142.40"",""0.00"""
"	2980115280482739241,""2022-10-28"",""白林办公用品专营店"",""]  颜色分类：8 层/2个/A4(可装360张)"","""","""","""",""16.80"",""4"",""67.20"","""","""""
"	2980115280485739241,""2022-10-28"",""希伏特射频连接器"",""]  颜色分类：10：BNC-KJK 1公转2母"","""","""","""",""2.50"",""5"",""12.50"",""72.40"",""6.00"""
"	2980115280485739241,""2022-10-28"",""希伏特射频连接器"",""]  颜色分类：9：BNC-KKK 三母头"","""","""","""",""2.50"",""5"",""12.50"","""","""""
"	2980115280485739241,""2022-10-28"",""希伏特射频连接器"",""]  颜色分类：6：BNC公头转公头"","""","""","""",""2.80"",""3"",""8.40"","""","""""
"	2980115280485739241,""2022-10-28"",""希伏特射频连接器"",""]  颜色分类：7：BNC-KKY母转母 螺母安装"","""","""","""",""7.50"",""3"",""22.50"","""","""""
"	2980115280485739241,""2022-10-28"",""希伏特射频连接器"",""]  颜色分类：5：BNC母头转母头"","""","""","""",""3.50"",""3"",""10.50"","""","""""
"	2980115280491739241,""2022-10-28"",""金桔爱好晨光得力文具店"",""]  颜色分类：（红色）3支(细头1.0)"","""","""","""",""7.44"",""1"",""7.44"",""22.32"",""0.00"""
"	2980115280491739241,""2022-10-28"",""金桔爱好晨光得力文具店"",""]  颜色分类：（黄色）3支(细头1.0)"","""","""","""",""7.44"",""1"",""7.44"","""","""""
"	2970555510832739241,""2022-10-24"",""歌途悦动小屋"",""2022-10-24订单号: 2970555510832739241	歌途悦动小屋		   全铜BNC座 Q9母头50KY示波器插座bnc母座SDIBNC插头座 防水BNC座"","""","""",""2970555510832739241"",""4.50"",""10"",""45.00"",""45.00"",""0.00"""
"	2970555510833739241,""2022-10-24"",""衣品高尔夫"",""2022-10-24订单号: 2970555510833739241	衣品高尔夫		   2022新款高尔夫服装男士户外运动加绒保暖打底衣速干长袖圆领golf  颜色分类：宝蓝不加绒尺码：XXXL"","""","""",""2970555510833739241"",""128.00"",""1"",""128.00"",""128.00"",""0.00"""
